text,label
AA 2258 why have you Cancelled Flightled our flight without courtesy of notifying us or alternatives Very poor,2
how have you not loaded our luggage on the plane and were OVER an hour delayed Flight293,2
I spent 600 on my flight Could have gone on for 382 but their mileage program sucks,2
Plz bring more agents up to DFW AA Cstmr srvc ctr gates A there are only 2 agents and 100 ppl,2
the food served on AA2402 was vile and gross The entire cabin did not eat their meal Survey the flight crew Another gross out,2
the bags arent even loaded on the plane Flight293,2
never got an update and we had the worst communication from u Our flight delay was mechanical and not a word poorservice,2
looks like I have Best I can hope for I guess It s on us air so I don t think I ll get miles on Alaska Which sucks,2
my Navy sisters flight 2470 cancld She can t get an agent They ve called her back to be put on hold amp then discnct Any help,2
My wife amp infant daughter are on AA3195 ABI DFW En route but delayed Can y all hold AA1458 to RDU so they can connect,2
Educate Bohol is a 501 c 3 w all volunteer staff I can help the kids or buy a plane ticket I can t do both Can you help,0
anxious to see how you all care for customers you ve inconvenienced Cancelled Flightledflight,2
also the problem is not calling us at all Other airlines send an automatic call and email and they rebook as a courtesy,2
Why can t you handle your customers needs Cancelled Flightled flight 800 number leads to a quick Goodbye Very Sad,2
VERY upset that I cannot select seats for Tuesday flight online or over the phone Terrible customer service Please help,2
I need to get from Albuquerque NM USA to Cebu Philippines I m providing educational help for 800 kids Can you help me,0
already did amp an automated voice told us to wait 2 hours They have yet to call back,2
you changed my AAdvantage travel plans amp I called 800 433 7300 to get help but it sea ur too busy amp hangs up on me What gives,2
yes for tomorrow at 9 am But I have to work though I m really mad about the situation,2
whenever I cheat on you it goes horribly wrong I promise I won t stray anymore I m talking about you,2
between understaffing what looks like a labor slowdown weather incompetence and disregard for the customer,2
I need help with a reservation purchased on but operated on can t get through on the 800,2
flight from DFW to LIT tomorrow has been Cancelled Flightled What do I do next Pls advise HELP,2
how can you not be taking calls I need to change my flight,2
my flight I have reserved for tomorrow has been Cancelled Flightled Can I Cancelled Flight my reservation and get a full refund,2
thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome,1
I can t choose a seat online because I booked on SMH,2
it wasn t really about the delay It was more about being told the engine needed to be troubleshot Makes a person paranoid,2
overweight flight you sold more tickets than you had seats We all know that Let s call it what it is,2
How about more too,0
at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF,2
Yes it says my reservation cannot be retrieved at this time Also I never got an email from AA saying my flight was Cancelled Flightled,2
Can you help with my Cancelled Flightled flight I d like to book another flight I ve been on hold for 95 minutes and counting,2
I ended up on a flight to LA my fourth time on standby Thanks,1
been waiting on hold for more than an hour,2
thanks Now my carry on that you guys insisted be checked at the gate is missing Won t be here till Late Flight tomorrow morning,2
that s ok thanks for letting me know Appreciate all the responses,1
spoke too soon 30 min Late Flightr still waiting for bags to load Some sympathy would be appreciated at the very least,2
Sean if you look at the AA schedule it sometimes gives you a clue if new airplanes are used They are gr8,0
thanks for the show,1
well done you have taken the fun out of air travel,2
no worries even though I was talking about seat assignment,1
This looks like JFK had a great pic of the OneWorld jets lined up on the opposite side Air Berlin LAN and AA,0
Been trying to call all day get hung up on every time Your guys are horrible,2
see James we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits,2
I did hear a last call for boarding of this flight when I was at JFK a few hours ago good luck w flights,0
sitting on plane for 2 5hrs at gate due to computer sys issue at what point do you Cancelled Flight a flight ridiculous,2
not a valid response in 2015 for a multinational corp whose profits are measured in billions Stop understaffing,2
Yo could that be a catering truck before mine eyes Unmoving,0
this is an international airline that experienced record profits last quarter But they can t staff a call center,2
Great seats on this aircraft,1
Is rudeness and poor customers service a job requirement at Been waiting 28hrs and still haven t even seen one plane,2
Both pictures taken at the same time but which is right totallyconfused,0
AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment Surreal,2
901 Miami to Rio to participate at Oficial representing yourstoryhere,0
a worker just checked for ice on our plane using his cell phone flashlight Really Come on,2
Are you now flying 763s to Madrid from JFK or is this DFW ORD Huge,0
The wine served in USAirways flights are watered down somehow right out of the bottles,2
who s your pick for best picture I don t want to board your airline until I know,0
we have 3 more passengers with me There are two more reservation numbers,2
no profit maximization is your top priority Nothing else even registers for you dinosaurs,2
8 30 departure Sure Is there a catering strike at JFK,0
so what would be a file number that works needs to be 10 characters email me derek austin ca easier,0
c here for you as in yeah we ll tweet platitudes at you so you ll think our Twitter bot cares Or,2
